,date,pressure,temperature,humidity,wind_direction,rain,radiation
2022-10-14 11:10:00,998.82,16.64,71.35,3.05,217.6,0.0,295.78
2022-10-14 12:10:00,998.31,17.41,68.81,2.68,213.3,0.0,266.47
2022-10-14 13:10:00,997.58,17.5,67.51,2.4,223.7,0.0,225.06
2022-10-14 14:10:00,997.21,17.01,70.16,2.01,198.5,0.0,90.49
2022-10-14 15:10:00,996.65,16.94,69.05,2.34,173.3,0.0,103.56
2022-10-14 16:10:00,996.2,16.76,70.45,1.46,176.8,0.0,57.32
2022-10-14 17:10:00,995.56,16.33,71.89,0.66,145.1,0.0,10.53
2022-10-14 18:10:00,995.39,15.52,78.16,0.64,208.6,0.0,0.0
2022-10-14 19:10:00,995.02,14.33,84.4,0.74,181.0,0.0,0.0
2022-10-14 20:10:00,994.47,14.98,83.9,2.54,226.1,0.02,0.0
2022-10-14 21:10:00,993.78,14.4,90.5,1.64,251.7,0.08,0.0
2022-10-14 22:10:00,993.62,13.89,95.1,1.02,249.6,0.0,0.0
2022-10-14 23:10:00,993.07,13.9,96.1,1.18,291.4,0.005,0.0
2022-10-15 00:10:00,992.6,13.92,97.4,1.32,249.4,0.0,0.0
2022-10-15 01:10:00,992.36,13.58,99.9,0.38,251.2,0.005,0.0
2022-10-15 02:10:00,992.28,12.81,100.0,0.65,176.3,0.0,0.0
2022-10-15 03:10:00,991.83,12.4,100.0,0.44,257.6,0.0,0.0
2022-10-15 04:10:00,991.27,12.29,100.0,0.44,280.2,0.0,0.0
2022-10-15 05:10:00,991.28,12.18,100.0,0.34,294.1,0.0,0.0
2022-10-15 06:10:00,991.11,11.75,100.0,0.25,340.8,0.0,0.0
2022-10-15 07:10:00,991.38,11.54,100.0,0.4,37.11,0.0,7.96
2022-10-15 08:10:00,992.08,12.92,100.0,0.37,103.9,0.0,72.06
2022-10-15 09:10:00,992.45,14.39,97.1,1.26,229.0,0.0,139.84
2022-10-15 10:10:00,992.96,15.99,90.6,0.51,102.4,0.0,141.72
2022-10-15 11:10:00,993.08,17.71,80.6,1.11,213.0,0.0,205.57
2022-10-15 12:10:00,993.15,18.58,76.74,1.74,238.8,0.0,223.82
2022-10-15 13:10:00,993.01,19.05,69.99,3.66,236.2,0.0,302.71
2022-10-15 14:10:00,992.9,19.11,70.16,2.97,223.5,0.0,159.12
2022-10-15 15:10:00,993.04,18.93,70.41,3.13,228.5,0.0,67.36
2022-10-15 16:10:00,993.07,19.15,71.54,2.22,213.3,0.0,117.56
2022-10-15 17:10:00,993.22,18.13,76.04,1.71,213.6,0.0,11.13
2022-10-15 18:10:00,993.67,17.17,81.8,1.18,268.6,0.0,0.0
2022-10-15 19:10:00,994.12,15.1,94.6,0.43,184.2,0.0,0.0
2022-10-15 20:10:00,994.42,17.13,84.1,2.4,213.7,0.0,0.0
2022-10-15 21:10:00,994.93,16.66,85.6,1.47,251.3,0.0,0.0
2022-10-15 22:10:00,995.5,17.0,82.4,1.83,244.9,0.0,0.0
2022-10-15 23:10:00,996.12,14.88,93.5,0.77,229.1,0.0,0.0
2022-10-16 00:10:00,996.16,16.19,88.3,1.55,242.8,0.0,0.0
2022-10-16 01:10:00,996.46,15.28,92.5,1.23,237.9,0.0,0.0
2022-10-16 02:10:00,996.69,13.43,99.5,1.15,221.2,0.0,0.0
2022-10-16 03:10:00,996.79,12.44,100.0,1.13,238.7,0.0,0.0
2022-10-16 04:10:00,997.17,11.61,100.0,0.64,231.3,0.0,0.0
2022-10-16 05:10:00,997.15,11.41,100.0,0.5,219.7,0.0,0.0
2022-10-16 06:10:00,998.06,11.63,100.0,0.39,236.6,0.0,0.0
2022-10-16 07:10:00,998.63,11.97,100.0,0.57,256.8,0.055,6.33
2022-10-16 08:10:00,998.57,14.41,100.0,0.97,222.2,0.0,156.85
2022-10-16 09:10:00,999.09,17.36,84.4,1.91,207.6,0.0,142.95
2022-10-16 10:10:00,999.87,17.96,83.3,1.85,225.6,0.0,133.84
2022-10-16 11:10:00,1000.3,19.44,77.34,3.09,220.6,0.0,176.46
2022-10-16 12:10:00,1000.53,20.23,73.85,3.08,224.6,0.0,166.46
2022-10-16 13:10:00,1000.83,20.5,73.26,2.43,218.5,0.0,199.44
2022-10-16 14:10:00,1000.91,21.3,69.28,3.46,216.0,0.0,203.95
2022-10-16 15:10:00,1001.23,21.89,70.7,0.83,277.2,0.0,230.05
2022-10-16 16:10:00,1001.82,19.93,80.3,1.08,145.7,0.0,72.92
2022-10-16 17:10:00,1002.36,18.43,90.1,0.68,331.5,0.0,4.27
2022-10-16 18:10:00,1003.08,15.16,99.5,0.69,306.8,0.0,0.0
2022-10-16 19:10:00,1003.57,14.61,100.0,0.77,31.88,0.0,0.0
2022-10-16 20:10:00,1003.95,12.98,100.0,0.2,123.4,0.0,0.0
2022-10-16 21:10:00,1004.48,12.38,100.0,0.79,343.4,0.0,0.0
2022-10-16 22:10:00,1004.87,11.64,100.0,0.3,338.2,0.0,0.0
2022-10-16 23:10:00,1005.03,11.39,100.0,0.34,254.2,0.0,0.0
2022-10-17 00:10:00,1004.8,10.82,100.0,0.45,229.1,0.0,0.0
2022-10-17 01:10:00,1004.93,9.88,100.0,0.53,181.3,0.0,0.0
2022-10-17 02:10:00,1004.86,9.29,100.0,0.45,264.1,0.0,0.0
2022-10-17 03:10:00,1004.91,9.4,100.0,0.6,184.4,0.0,0.0
2022-10-17 04:10:00,1005.07,9.85,100.0,0.81,52.85,0.0,0.0
2022-10-17 05:10:00,1005.52,9.17,100.0,0.41,250.8,0.0,0.0
2022-10-17 06:10:00,1005.6,9.21,100.0,0.65,311.5,0.0,0.0
2022-10-17 07:10:00,1005.99,9.98,100.0,0.48,6.28,0.0,26.93
2022-10-17 08:10:00,1006.56,12.36,100.0,0.53,120.0,0.0,59.24
2022-10-17 09:10:00,1006.85,15.6,100.0,0.25,132.9,0.0,336.71
2022-10-17 10:10:00,1006.51,20.89,75.57,0.75,122.1,0.0,381.7
2022-10-17 11:10:00,1006.35,24.74,56.1,1.69,212.9,0.0,460.88
2022-10-17 12:10:00,1006.1,25.01,53.52,1.8,205.5,0.0,418.4
2022-10-17 13:10:00,1005.91,25.16,51.34,2.08,221.5,0.0,309.27
2022-10-17 14:10:00,1005.79,26.5,47.56,2.61,218.5,0.0,338.13
2022-10-17 15:10:00,1006.0,26.62,45.84,1.93,225.7,0.0,275.43
2022-10-17 16:10:00,1006.24,25.62,50.79,0.82,207.8,0.0,113.47
2022-10-17 17:10:00,1006.46,19.67,77.16,0.48,247.8,0.0,6.18
2022-10-17 18:10:00,1007.01,15.74,90.7,0.91,156.5,0.0,0.0
2022-10-17 19:10:00,1007.45,14.42,94.5,1.45,247.8,0.0,0.0
2022-10-17 20:10:00,1007.96,13.33,97.5,0.69,135.4,0.0,0.0
2022-10-17 21:10:00,1008.23,12.74,100.0,0.78,265.6,0.0,0.0
2022-10-17 22:10:00,1008.83,12.07,100.0,0.38,275.2,0.0,0.0
2022-10-17 23:10:00,1008.8,11.55,100.0,0.45,214.4,0.0,0.0
2022-10-18 00:10:00,1008.94,11.06,100.0,0.78,56.99,0.0,0.0
2022-10-18 01:10:00,1008.79,11.02,100.0,0.36,211.3,0.0,0.0
2022-10-18 02:10:00,1008.92,11.53,100.0,0.56,161.7,0.0,0.0
2022-10-18 03:10:00,1009.11,11.57,100.0,0.65,165.3,0.0,0.0
2022-10-18 04:10:00,1008.95,12.18,100.0,0.37,167.8,0.0,0.0
2022-10-18 05:10:00,1008.88,12.72,100.0,0.79,285.2,0.0,0.0
2022-10-18 06:10:00,1008.51,12.96,100.0,0.2,285.9,0.01,0.0
2022-10-18 07:10:00,1008.05,13.05,100.0,0.73,191.4,0.0,0.0
2022-10-18 08:10:00,1007.48,14.13,100.0,1.28,21.55,0.005,95.5
2022-10-18 09:10:00,1008.52,15.38,100.0,1.4,124.6,2.63,14.18
2022-10-18 10:10:00,1008.72,15.81,100.0,1.12,49.42,0.0,38.82
2022-10-18 11:10:00,1009.02,15.82,100.0,1.15,11.02,0.005,71.45
2022-10-18 12:10:00,1009.3,15.71,99.9,1.27,64.12,0.255,49.75
2022-10-18 13:10:00,1009.41,15.36,100.0,1.1,51.83,0.545,70.33
2022-10-18 14:10:00,1010.0,15.81,100.0,1.05,47.47,0.005,91.09
2022-10-18 15:10:00,1010.34,15.97,97.4,0.93,36.37,0.0,56.34
2022-10-18 16:10:00,1010.36,16.14,97.2,0.55,328.4,0.0,43.89
2022-10-18 17:10:00,1010.69,15.37,100.0,0.62,200.0,0.005,0.0
2022-10-18 18:10:00,1010.89,14.06,100.0,0.22,266.9,0.0,0.0
2022-10-18 19:10:00,1010.15,12.65,100.0,0.31,79.64,0.0,0.0
2022-10-18 20:10:00,1009.36,11.33,100.0,0.52,29.65,0.0,0.0
2022-10-18 21:10:00,1010.13,11.92,100.0,0.44,68.24,0.0,0.0
2022-10-18 22:10:00,1010.58,12.21,100.0,0.76,216.8,0.01,0.0
2022-10-18 23:10:00,1010.03,11.69,100.0,0.38,230.3,0.005,0.0
2022-10-19 00:10:00,1009.95,11.09,100.0,0.69,92.4,0.005,0.0
2022-10-19 01:10:00,1010.33,11.35,100.0,0.34,277.4,0.0,0.0
2022-10-19 02:10:00,1009.74,10.98,100.0,0.88,146.1,0.0,0.0
2022-10-19 03:10:00,1009.95,8.76,100.0,0.68,91.7,0.0,0.0
2022-10-19 04:10:00,1009.99,9.8,100.0,0.53,56.41,0.0,0.0
2022-10-19 05:10:00,1010.37,9.71,100.0,1.13,28.59,0.0,0.0
2022-10-19 06:10:00,1010.63,9.47,100.0,0.55,27.3,0.0,0.0
2022-10-19 07:10:00,1010.77,8.84,100.0,0.67,36.92,0.0,0.0
2022-10-19 08:10:00,1011.2,9.9,100.0,0.52,113.3,0.0,58.28
2022-10-19 09:10:00,1011.62,10.66,100.0,0.64,46.71,0.0,143.13
2022-10-19 10:10:00,1012.6,12.12,87.6,1.64,28.0,0.0,263.16
2022-10-19 11:10:00,1011.83,12.19,82.1,1.88,63.51,0.0,180.71
2022-10-19 12:10:00,1011.85,12.42,70.64,1.52,40.98,0.0,237.49
2022-10-19 13:10:00,1011.17,12.72,66.75,1.29,50.34,0.0,224.76
2022-10-19 14:10:00,1010.88,12.26,69.52,1.08,9.87,0.0,147.67
2022-10-19 15:10:00,1010.63,12.33,68.06,0.54,351.5,0.0,125.06
2022-10-19 16:10:00,1010.31,11.49,71.98,1.59,91.2,0.0,40.12
2022-10-19 17:10:00,1010.21,10.78,75.27,1.75,53.11,0.0,2.47
2022-10-19 18:10:00,1010.36,10.05,78.82,1.32,86.1,0.0,0.0
2022-10-19 19:10:00,1010.24,9.03,87.6,0.83,111.4,0.0,0.0
2022-10-19 20:10:00,1009.97,5.7,99.8,0.27,209.8,0.0,0.0
2022-10-19 21:10:00,1009.77,4.32,100.0,0.48,185.2,0.0,0.0
2022-10-19 22:10:00,1009.53,3.68,100.0,0.56,99.9,0.0,0.0
2022-10-19 23:10:00,1009.25,3.13,100.0,0.41,190.5,0.0,0.0
2022-10-20 00:10:00,1008.41,2.81,100.0,0.48,132.0,0.0,0.0
2022-10-20 01:10:00,1008.31,2.12,100.0,0.52,225.2,0.0,0.0
2022-10-20 02:10:00,1007.62,1.85,100.0,0.39,140.4,0.0,0.0
2022-10-20 03:10:00,1007.06,1.32,100.0,0.56,15.31,0.0,0.0
2022-10-20 04:10:00,1006.6,1.46,100.0,0.65,260.1,0.0,0.0
2022-10-20 05:10:00,1006.27,1.06,100.0,0.45,226.5,0.0,0.0
2022-10-20 06:10:00,1005.48,0.17,100.0,0.45,221.7,0.0,0.0
2022-10-20 07:10:00,1005.28,0.21,100.0,0.62,208.1,0.0,11.31
2022-10-20 08:10:00,1005.09,1.65,100.0,0.56,118.2,0.0,77.25
2022-10-20 09:10:00,1004.6,4.43,100.0,0.81,209.7,0.0,260.14
2022-10-20 10:10:00,1003.88,8.1,98.3,0.87,218.2,0.0,329.61
2022-10-20 11:10:00,1003.14,13.73,64.26,1.03,20.25,0.0,497.31
2022-10-20 12:10:00,1002.06,16.39,56.24,0.59,178.0,0.03,502.72
2022-10-20 13:10:00,1001.2,16.68,46.42,2.12,137.2,0.0,295.0
2022-10-20 14:10:00,1000.86,18.14,43.43,1.95,124.8,0.0,319.92
2022-10-20 15:10:00,1000.33,15.56,50.44,1.06,107.2,0.0,111.01
2022-10-20 16:10:00,1000.14,14.97,55.55,1.02,62.1,0.0,61.55
2022-10-20 17:10:00,999.9,11.65,76.5,0.87,158.6,0.0,0.0
2022-10-20 18:10:00,999.59,10.45,86.0,1.26,33.36,0.0,0.0
2022-10-20 19:10:00,999.32,10.34,88.9,0.9,335.8,0.0,0.0
2022-10-20 20:10:00,999.22,11.42,86.5,2.03,261.4,0.0,0.0
2022-10-20 21:10:00,999.16,11.95,84.1,0.73,57.34,0.0,0.0
2022-10-20 22:10:00,999.02,12.16,81.1,0.9,295.9,0.125,0.0
2022-10-20 23:10:00,998.6,11.66,83.4,1.37,265.3,0.0,0.0
2022-10-21 00:10:00,998.45,11.63,83.5,1.4,147.8,0.0,0.0
2022-10-21 01:10:00,997.87,13.33,70.88,1.69,260.6,0.0,0.0
2022-10-21 02:10:00,997.09,12.24,77.8,0.88,173.4,0.0,0.0
2022-10-21 03:10:00,996.97,10.54,90.1,0.43,307.1,0.0,0.0
2022-10-21 04:10:00,996.52,9.24,97.5,0.62,0.22,0.0,0.0
2022-10-21 05:10:00,995.93,9.26,96.5,0.89,97.1,0.0,0.0
2022-10-21 06:10:00,995.96,7.83,100.0,0.61,124.3,0.0,0.0
2022-10-21 07:10:00,995.25,7.63,100.0,0.8,277.3,0.0,4.65
2022-10-21 08:10:00,995.22,8.35,100.0,1.06,149.8,0.0,90.74
2022-10-21 09:10:00,995.06,12.0,84.7,0.74,212.3,0.0,245.66
2022-10-21 10:10:00,994.98,13.79,79.77,0.59,33.75,0.0,123.9
2022-10-21 11:10:00,994.98,14.3,82.4,0.4,41.94,0.0,113.04
2022-10-21 12:10:00,994.59,15.39,79.63,0.61,139.7,0.0,114.65
2022-10-21 13:10:00,994.31,13.95,97.8,0.47,94.4,0.075,44.2
2022-10-21 14:10:00,994.14,14.78,99.0,0.99,216.1,0.025,50.45
2022-10-21 15:10:00,993.96,16.23,90.0,1.79,205.4,0.0,206.41
2022-10-21 16:10:00,994.22,15.25,93.7,2.23,242.1,0.01,18.37
2022-10-21 17:10:00,994.62,14.66,98.5,0.23,180.7,0.0,0.0
2022-10-21 18:10:00,994.88,13.59,100.0,0.83,236.2,0.0,0.0
2022-10-21 19:10:00,995.0,14.41,93.0,1.52,258.0,0.0,0.0
2022-10-21 20:10:00,995.05,12.87,98.3,0.39,114.2,0.0,0.0
2022-10-21 21:10:00,995.3,11.75,100.0,0.65,98.6,0.0,0.0
2022-10-21 22:10:00,995.72,10.81,100.0,1.42,231.4,0.0,0.0
2022-10-21 23:10:00,995.49,12.14,100.0,1.0,229.8,0.0,0.0
2022-10-22 00:10:00,995.25,12.42,100.0,2.01,235.3,0.0,0.0
2022-10-22 01:10:00,995.19,11.63,100.0,1.23,206.2,0.0,0.0
2022-10-22 02:10:00,995.42,12.21,100.0,1.04,191.3,0.0,0.0
2022-10-22 03:10:00,994.99,12.21,100.0,0.86,251.3,0.0,0.0
2022-10-22 04:10:00,995.08,11.81,100.0,0.6,236.8,0.0,0.0
2022-10-22 05:10:00,995.42,11.84,100.0,0.64,168.4,0.0,0.0
2022-10-22 06:10:00,995.71,12.13,100.0,1.35,252.0,0.155,0.0
2022-10-22 07:10:00,996.56,12.95,100.0,1.47,221.7,0.54,0.0
2022-10-22 08:10:00,997.63,13.25,100.0,1.01,278.9,0.37,11.13
2022-10-22 09:10:00,998.28,13.44,100.0,1.95,357.1,0.015,29.42
2022-10-22 10:10:00,999.31,15.85,90.8,2.53,237.3,0.0,347.59
2022-10-22 11:10:00,999.49,18.29,78.33,1.56,207.2,0.0,438.93
2022-10-22 12:10:00,999.66,18.74,71.8,3.72,232.8,0.0,469.53
2022-10-22 13:10:00,998.73,19.08,66.99,2.53,220.0,0.0,433.11
2022-10-22 14:10:00,998.51,19.1,66.58,3.07,239.9,0.0,124.31
2022-10-22 15:10:00,998.56,20.59,62.33,2.04,257.8,0.0,266.25
2022-10-22 16:10:00,998.92,19.09,65.3,1.81,271.1,0.0,39.72
2022-10-22 17:10:00,999.42,13.93,93.3,0.7,12.44,0.0,0.0
2022-10-22 18:10:00,1000.27,12.9,95.9,0.88,311.2,0.0,0.0
2022-10-22 19:10:00,1000.63,11.05,100.0,0.49,152.5,0.0,0.0
2022-10-22 20:10:00,1000.8,10.19,100.0,0.8,171.9,0.0,0.0
2022-10-22 21:10:00,1001.43,8.88,100.0,0.23,254.5,0.0,0.0
2022-10-22 22:10:00,1001.65,9.51,100.0,0.66,108.5,0.0,0.0
2022-10-22 23:10:00,1001.69,8.69,100.0,0.58,53.64,0.0,0.0
2022-10-23 00:10:00,1001.8,8.43,100.0,0.18,150.9,0.0,0.0
2022-10-23 01:10:00,1001.4,9.59,100.0,0.92,235.8,0.0,0.0
2022-10-23 02:10:00,1001.43,9.12,100.0,0.77,208.3,0.0,0.0
2022-10-23 03:10:00,1001.15,8.19,100.0,0.61,174.3,0.0,0.0
2022-10-23 04:10:00,1000.8,8.7,100.0,1.65,230.6,0.0,0.0
2022-10-23 05:10:00,1000.79,8.56,100.0,1.06,197.9,0.0,0.0
2022-10-23 06:10:00,1000.7,8.25,100.0,1.36,226.2,0.0,0.0
2022-10-23 07:10:00,1000.64,7.86,100.0,1.17,206.9,0.0,0.0
2022-10-23 08:10:00,1000.7,8.01,100.0,0.88,206.6,0.0,29.15
2022-10-23 09:10:00,1000.26,8.96,100.0,0.87,207.5,0.0,119.55
2022-10-23 10:10:00,999.83,11.17,100.0,0.6,145.9,0.0,177.08
2022-10-23 11:10:00,999.35,15.94,83.1,1.05,81.8,0.0,377.41
2022-10-23 12:10:00,998.63,17.93,77.35,1.11,231.2,0.0,316.46
2022-10-23 13:10:00,997.58,19.89,70.32,0.71,122.0,0.0,264.7
2022-10-23 14:10:00,996.85,20.22,65.1,0.96,24.64,0.0,193.04
2022-10-23 15:10:00,996.33,19.64,64.98,1.66,224.6,0.0,95.4
2022-10-23 16:10:00,995.85,18.86,68.85,2.81,230.2,0.0,7.96
2022-10-23 17:10:00,995.21,18.43,69.11,1.74,37.53,0.0,0.0
2022-10-23 18:10:00,994.67,16.85,76.06,1.06,2.05,0.0,0.0
2022-10-23 19:10:00,994.26,18.23,65.94,4.33,230.4,0.0,0.0
2022-10-23 20:10:00,993.54,17.97,65.58,1.52,31.89,0.0,0.0
2022-10-23 21:10:00,994.3,17.02,73.05,1.4,196.6,0.0,0.0
2022-10-23 22:10:00,995.52,13.77,98.4,0.93,109.0,0.085,0.0
2022-10-23 23:10:00,995.1,13.0,100.0,1.62,251.9,0.0,0.0
2022-10-24 00:10:00,995.04,11.72,100.0,0.75,145.6,0.0,0.0
2022-10-24 01:10:00,995.41,11.93,100.0,1.18,258.5,0.005,0.0
2022-10-24 02:10:00,995.32,11.64,100.0,0.6,137.1,0.0,0.0
2022-10-24 03:10:00,995.29,10.78,100.0,0.73,97.3,0.0,0.0
2022-10-24 04:10:00,995.04,13.75,94.9,0.99,239.8,0.0,0.0
2022-10-24 05:10:00,995.18,13.64,94.9,1.32,238.3,0.0,0.0
2022-10-24 06:10:00,994.88,15.53,84.9,2.34,261.9,0.0,0.0
2022-10-24 07:10:00,994.87,15.91,81.5,3.44,210.5,0.0,12.26
2022-10-24 08:10:00,995.54,16.38,79.51,2.83,213.3,0.0,16.21
2022-10-24 09:10:00,995.59,17.03,76.97,3.34,193.1,0.0,108.09
2022-10-24 10:10:00,995.44,17.21,76.89,3.89,191.9,0.0,111.39
2022-10-24 11:10:00,995.5,17.51,76.13,3.28,194.8,0.0,110.44
2022-10-24 12:10:00,995.48,17.75,75.09,4.21,190.3,0.0,86.39
2022-10-24 13:10:00,995.38,18.04,70.27,4.79,185.6,0.0,192.21
2022-10-24 14:10:00,995.09,17.59,73.86,4.47,186.3,0.0,113.41
2022-10-24 15:10:00,994.95,17.82,73.32,5.3,182.5,0.0,129.47
2022-10-24 16:10:00,995.19,18.27,72.22,3.37,192.0,0.0,73.66
2022-10-24 17:10:00,995.14,17.49,75.07,3.97,185.8,0.0,0.0
2022-10-24 18:10:00,995.33,17.29,74.8,2.6,238.2,0.0,0.0
2022-10-24 19:10:00,996.21,14.74,86.7,0.64,267.1,0.0,0.0
2022-10-24 20:10:00,996.15,13.81,93.2,2.66,218.5,0.0,0.0
2022-10-24 21:10:00,996.4,14.07,89.7,0.57,324.8,0.0,0.0
2022-10-24 22:10:00,996.69,12.17,98.8,1.01,209.2,0.0,0.0
2022-10-24 23:10:00,996.94,10.81,100.0,0.57,227.7,0.0,0.0
2022-10-25 00:10:00,997.32,10.32,100.0,0.65,223.0,0.0,0.0
2022-10-25 01:10:00,997.51,9.88,100.0,0.49,233.6,0.0,0.0
2022-10-25 02:10:00,997.59,9.8,100.0,0.61,169.4,0.0,0.0
2022-10-25 03:10:00,997.72,9.13,100.0,0.71,37.22,0.0,0.0
2022-10-25 04:10:00,997.97,8.09,100.0,0.6,223.0,0.0,0.0
2022-10-25 05:10:00,998.34,10.51,100.0,1.79,249.7,0.0,0.0
2022-10-25 06:10:00,998.64,12.09,93.0,0.67,244.2,0.0,0.0
2022-10-25 07:10:00,999.22,9.6,100.0,0.61,196.3,0.0,2.69
2022-10-25 08:10:00,999.88,11.1,100.0,1.16,234.6,0.0,146.55
2022-10-25 09:10:00,1000.26,15.77,76.87,3.34,217.6,0.0,349.19
2022-10-25 10:10:00,1000.62,15.58,75.27,3.83,224.7,0.0,150.89
2022-10-25 11:10:00,1001.01,16.31,73.46,1.86,234.8,0.0,151.45
2022-10-25 12:10:00,1000.69,17.96,66.4,3.17,231.5,0.0,400.9
2022-10-25 13:10:00,1000.99,16.68,64.44,3.61,245.2,0.0,158.24
2022-10-25 14:10:00,1001.17,17.02,65.42,4.02,238.8,0.0,160.39
2022-10-25 15:10:00,1001.17,17.14,65.92,3.71,251.2,0.0,195.51
2022-10-25 16:10:00,1001.13,16.57,70.54,1.57,231.9,0.0,99.72
2022-10-25 17:10:00,1001.28,13.68,82.6,0.63,150.9,0.0,0.0
2022-10-25 18:10:00,1001.57,10.01,99.4,0.36,182.0,0.0,0.0
2022-10-25 19:10:00,1001.77,8.57,100.0,1.01,22.38,0.0,0.0
2022-10-25 20:10:00,1001.91,7.45,100.0,0.3,143.8,0.0,0.0
2022-10-25 21:10:00,1001.89,6.75,100.0,0.88,253.2,0.0,0.0
2022-10-25 22:10:00,1002.15,5.99,100.0,0.42,156.9,0.0,0.0
2022-10-25 23:10:00,1002.02,5.35,100.0,1.09,252.2,0.0,0.0
2022-10-26 00:10:00,1002.2,4.96,100.0,0.17,323.0,0.0,0.0
2022-10-26 01:10:00,1002.11,4.7,100.0,0.33,1.43,0.0,0.0
2022-10-26 02:10:00,1002.14,5.0,100.0,0.33,280.1,0.0,0.0
2022-10-26 03:10:00,1001.7,6.44,100.0,1.05,206.1,0.0,0.0
2022-10-26 04:10:00,1001.56,6.24,100.0,0.87,197.7,0.0,0.0
2022-10-26 05:10:00,1001.34,6.05,100.0,0.93,197.9,0.0,0.0
2022-10-26 06:10:00,1001.18,6.17,100.0,0.76,195.0,0.0,0.0
2022-10-26 07:10:00,1001.32,6.36,100.0,0.75,171.0,0.0,0.0
2022-10-26 08:10:00,1001.47,7.09,100.0,0.84,189.5,0.0,44.69
2022-10-26 09:10:00,1001.53,8.64,100.0,1.73,224.9,0.0,97.55
2022-10-26 10:10:00,1001.6,11.11,94.4,1.33,217.6,0.0,197.71
2022-10-26 11:10:00,1002.19,12.44,91.0,1.07,224.8,0.0,75.62
2022-10-26 12:10:00,1002.1,13.4,87.6,1.17,236.5,0.0,122.11
2022-10-26 13:10:00,1002.21,13.85,86.0,0.84,243.9,0.0,73.5
2022-10-26 14:10:00,1002.0,15.59,83.2,1.75,241.0,0.0,253.48
2022-10-26 15:10:00,1002.38,18.05,72.5,0.49,193.3,0.0,61.83
2022-10-26 16:10:00,1002.61,17.48,78.18,0.41,306.3,0.0,54.06
2022-10-26 17:10:00,1002.94,12.54,98.2,0.49,196.9,0.0,0.0
2022-10-26 18:10:00,1003.66,10.66,100.0,0.28,140.6,0.0,0.0
2022-10-26 19:10:00,1004.68,9.74,100.0,0.86,168.7,0.0,0.0
2022-10-26 20:10:00,1005.44,9.29,100.0,0.65,158.0,0.0,0.0
2022-10-26 21:10:00,1006.2,8.47,100.0,0.81,140.9,0.0,0.0
2022-10-26 22:10:00,1006.73,7.96,100.0,0.67,77.21,0.0,0.0
2022-10-26 23:10:00,1007.29,7.85,100.0,0.29,240.9,0.0,0.0
2022-10-27 00:10:00,1007.61,7.25,100.0,0.45,244.9,0.0,0.0
2022-10-27 01:10:00,1008.1,6.89,100.0,0.34,131.1,0.0,0.0
2022-10-27 02:10:00,1008.5,6.86,100.0,0.42,334.5,0.0,0.0
2022-10-27 03:10:00,1008.7,8.39,100.0,1.18,246.3,0.0,0.0
2022-10-27 04:10:00,1008.85,8.01,100.0,1.2,204.3,0.0,0.0
2022-10-27 05:10:00,1009.15,8.2,100.0,1.33,207.8,0.0,0.0
2022-10-27 06:10:00,1009.35,8.1,100.0,1.98,220.6,0.0,0.0
2022-10-27 07:10:00,1009.82,8.24,100.0,0.89,171.7,0.005,0.0
2022-10-27 08:10:00,1010.14,8.42,100.0,1.44,232.4,0.0,34.04
2022-10-27 09:10:00,1010.15,8.78,100.0,0.98,180.1,0.0,85.85
2022-10-27 10:10:00,1010.3,9.65,100.0,0.67,208.6,0.0,167.52
2022-10-27 11:10:00,1009.97,13.78,99.7,0.85,162.5,0.0,410.33
2022-10-27 12:10:00,1009.22,18.6,76.38,0.92,15.59,0.0,432.89
2022-10-27 13:10:00,1008.63,21.76,61.2,2.22,217.3,0.0,404.77
2022-10-27 14:10:00,1008.15,21.99,61.42,2.18,217.2,0.0,293.62
2022-10-27 15:10:00,1007.54,22.38,54.11,2.68,221.5,0.0,223.17
2022-10-27 16:10:00,1007.44,21.25,58.09,1.55,213.1,0.0,53.36
2022-10-27 17:10:00,1007.24,15.9,81.3,0.62,171.7,0.0,0.0
2022-10-27 18:10:00,1007.34,12.8,95.7,0.75,221.1,0.0,0.0
2022-10-27 19:10:00,1007.29,11.43,99.8,0.97,238.4,0.0,0.0
2022-10-27 20:10:00,1007.28,11.6,100.0,0.77,309.5,0.0,0.0
2022-10-27 21:10:00,1007.26,12.3,97.0,0.78,60.08,0.0,0.0
2022-10-27 22:10:00,1007.14,11.53,99.9,0.59,271.8,0.0,0.0
2022-10-27 23:10:00,1007.01,11.54,100.0,0.47,134.0,0.0,0.0
2022-10-28 00:10:00,1006.7,12.69,98.6,0.89,235.6,0.0,0.0
2022-10-28 01:10:00,1006.41,15.22,87.2,1.62,32.57,0.0,0.0
2022-10-28 02:10:00,1006.29,13.57,94.3,0.93,18.31,0.0,0.0
2022-10-28 03:10:00,1006.12,11.71,99.5,0.64,182.9,0.0,0.0
2022-10-28 04:10:00,1005.79,11.0,100.0,0.66,193.7,0.0,0.0
2022-10-28 05:10:00,1005.83,12.11,99.0,1.03,238.1,0.0,0.0
2022-10-28 06:10:00,1005.88,11.3,99.9,0.79,301.6,0.0,0.0
2022-10-28 07:10:00,1005.92,12.07,99.6,1.05,168.1,0.0,0.0
2022-10-28 08:10:00,1006.17,13.45,98.1,0.58,93.6,0.0,93.45
2022-10-28 09:10:00,1005.53,15.73,89.6,0.84,45.1,0.0,70.84
2022-10-28 10:10:00,1005.05,17.63,80.2,1.5,244.3,0.0,155.44
